PROYECTO;TAREA;DESCRIPCION;SECCION;FECHA;PERIODICIDAD;ORDEN;RESPONSABLE;CODPROY;CODTAREA;ETIQUETA;CODIGO;TIPO;ORDEN;CODCLI2;1;
Clientes Especiales;55555,Recibir Pedido Tel. Gonzalo;;;;;58;26838222;2231034620;3747092897;;55555;Clie;2;55555;;
Clientes Especiales;55555,Preparar Pedido Gonzalo;;;;;59;26838222;2231034620;3747092898;;55555;Clie;2;55555;;
Clientes Especiales;55555,Imprimir Comprob. Gonzalo;;;;;60;26838222;2231034620;3747092899;;55555;Clie;2;55555;;
Clientes Especiales;55555,Cobrar Gonzalo (asignar tarea a vendedor);;;2025-01-31T17:30:00.000Z;todos vie 14:30;61;26987950;2231034620;3747092900;;55555;Clie;2;55555;;
Clientes Especiales;55555,Entregar Gonzalo (asignar tarea a vendedor);;;2025-01-31T17:30:00.000Z;todos vie 14:30;62;26987950;2231034620;3747092901;;55555;Clie;2;55555;;
Clientes Especiales;11545, Gramar:PASAN PEDIDO POR MAIL.;"[34°45'26.0""S 55°42'06.8""W](https://www.google.com/maps/place/34%C2%B045'26.0%22S+55%C2%B042'06.8%22W/@-34.7572289,-55.7044698,17z/data=!3m1!4b1!4m4!3m3!8m2!3d-34.7572289!4d-55.7018949?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D)";;;;63;26838222;2231034620;3747092927;;11545;Clie;2;11545;;
Clientes Especiales;11545,RECIBIR PEDIDO;;;;;64;26838222;2231034620;3747092928;MN_5_No_Roto_Merc., modificar;11545;Clie;2;11545;;
Clientes Especiales;11545,Preparar Pedido Gramar;;;2025-02-06T17:00:00.000Z;todos jue 14:00;65;26987950;2231034620;3747092930;;11545;Clie;2;11545;;
Clientes Especiales;11545,Imprimir Comprob. Gramar;;;;;66;26838222;2231034620;3747092932;;11545;Clie;2;11545;;
Clientes Especiales;11545,Entregar Gramar;;;2024-11-09T11:00:00.000Z;todos sab 8:00;67;50283080;2231034620;3752439546;;11545;Clie;2;11545;;
Clientes Especiales;11891, Guzman Evora:;;;;;68;26838222;2231034620;3747092944;;11891;Clie;2;11891;;
Clientes Especiales;11891,Llamar Evora por Pedido;;;;;69;26838222;2231034620;3747092945;;11891;Clie;2;11891;;
Clientes Especiales;11891,Preparar Pedido Evora;;;2025-02-06T17:00:00.000Z;todos jue 14:00;70;26987950;2231034620;3747092946;;11891;Clie;2;11891;;
Clientes Especiales;11891,Imprimir Comprob. Evora;;;;;71;26838222;2231034620;3747092947;;11891;Clie;2;11891;;
Clientes Especiales;11891,Entregar Evora (cuando quede pronto asignar tarea a vendedor, preferiblemente el que llegue primero);;;2025-02-06T17:15:00.000Z;todos jue 14:15;72;26987950;2231034620;3747092948;;11891;Clie;2;11891;;
Clientes Especiales;41111, Los Patricios:;"[34°44'13.3""S 55°46'02.2""W](https://www.google.com/maps/place/34%C2%B044'13.3%22S+55%C2%B046'02.2%22W/@-34.7381828,-55.7700047,16.07z/data=!4m4!3m3!8m2!3d-34.7370175!4d-55.7672647?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D)";;;;73;26838222;2231034620;3747092955;;41111;Clie;2;41111;;
Clientes Especiales;41111,Recibir Pedido Tel. Los Patricios;;;;;74;26838222;2231034620;3747092961;modificar;41111;Clie;2;41111;;
Clientes Especiales;41111,Preparar Pedido Los Patricios;;;;;75;26838222;2231034620;3747092962;;41111;Clie;2;41111;;
Clientes Especiales;41111,Imprimir Comprob. Los Patricios;;;;;76;26838222;2231034620;3747092963;;41111;Clie;2;41111;;
Clientes Especiales;41111,Entregar Los Patricios;;;;;77;26838222;2231034620;3747092964;;41111;Clie;2;41111;;
Clientes Especiales;41111,Cobrar Los Patricios;;;2025-02-07T11:00:00.000Z;todos vie 8:00;78;26987950;2231034620;3747092960;;41111;Clie;2;41111;;
Clientes Especiales;12904, Milton Delgado:;"[34°46'41.7""S 55°51'33.2""W](https://www.google.com/maps/place/34%C2%B046'41.7%22S+55%C2%B051'33.2%22W/@-34.7782622,-55.8617978,17z/data=!3m1!4b1!4m4!3m3!8m2!3d-34.7782622!4d-55.8592229?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D)";;;;79;26838222;2231034620;3747092965;;12904;Clie;2;12904;;
Clientes Especiales;12904,Llamar Milton Delgado por Pedido;;;2025-02-03T17:00:00.000Z;todos lun 14:00;80;26987950;2231034620;3747092973;MN_5_No_Roto_Merc., modificar;12904;Clie;2;12904;;
Clientes Especiales;12904,Preparar Pedido Milton Delgado;;;;;81;26838222;2231034620;3747092975;;12904;Clie;2;12904;;
Clientes Especiales;12904,Imprimir Comprob. Milton Delgado;;;;;82;26838222;2231034620;3747092976;;12904;Clie;2;12904;;
Clientes Especiales;12904,Entregar Milton Delgado;;;2025-02-03T18:15:00.000Z;todos lun 15:15;83;26987950;2231034620;3747092978;;12904;Clie;2;12904;;
Clientes Especiales;12904,Llamar Milton Delgado por Pedido;;;2025-02-06T13:00:00.000Z;todos jue 10:00;84;26987950;2231034620;3747092966;modificar;12904;Clie;2;12904;;
Clientes Especiales;12904,Preparar Pedido Milton Delgado;;;2025-02-06T17:00:00.000Z;todos jue 14:00;85;26987950;2231034620;3747092968;;12904;Clie;2;12904;;
Clientes Especiales;12904,Imprimir Comprob. Milton Delgado;;;;;86;26838222;2231034620;3747092970;;12904;Clie;2;12904;;
Clientes Especiales;12904,Entregar Milton Delgado (asignar tarea a vendedor);;;2025-02-07T17:00:00.000Z;todos vie 14:00;87;26987950;2231034620;3747092971;;12904;Clie;2;12904;;
Clientes Especiales;12500, Minimercado Nife:;https://www.google.com/maps?q=-34.77096278406425,-55.82367494702339;;;;88;26838222;2231034620;3747092979;;12500;Clie;2;12500;;
Clientes Especiales;12500,Recibir Pedido Tel. Mini Nife;;;;;89;26838222;2231034620;3747092981;;12500;Clie;2;12500;;
Clientes Especiales;12500,Preparar Pedido Mini Nife;;;2025-02-06T17:00:00.000Z;todos jue 14:00;90;26987950;2231034620;3747092983;;12500;Clie;2;12500;;
Clientes Especiales;12500,Imprimir Comprob. Mini Nife;;;;;91;26838222;2231034620;3747092985;;12500;Clie;2;12500;;
Clientes Especiales;12500,Entregar Mini Nife (asignar tarea a vendedor);;;;;92;26838222;2231034620;3747092987;;12500;Clie;2;12500;;
Clientes Especiales;12920, Pilecord:;[Red Expres](https://www.google.com/maps/place/Red+Expres/@-34.7783599,-55.8637799,15.98z/data=!4m6!3m5!1s0x959f8ab9af371497:0xaadba0b69ed583a7!8m2!3d-34.7785765!4d-55.860102!16s%2Fg%2F11r99bfth?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D);;;;93;26838222;2231034620;3747092988;;12920;Clie;2;12920;;
Clientes Especiales;12920,Llamar Pilecord si no pasan por mail el pedido;;;;;94;26838222;2231034620;3747092990;modificar;12920;Clie;2;12920;;
Clientes Especiales;12920,Preparar Pedido Pilecord;;;;;95;26838222;2231034620;3747092992;;12920;Clie;2;12920;;
Clientes Especiales;12920,Imprimir Comprob. Pilecord;;;;;96;26838222;2231034620;3747092995;;12920;Clie;2;12920;;
Clientes Especiales;12920,Entregar Pilecord;[Google Maps](https://maps.app.goo.gl/YFZK9vEkaZbNyrxy5?g_st=ac);;2024-11-12T16:00:00.000Z;todos mart 13:00;97;50283080;2231034620;3747092996;MN_8_Otros;12920;Clie;2;12920;;
Clientes Especiales;21955,Agustin:;;;;;98;26838222;2231034620;3747092997;;21955;Clie;2;21955;;
Clientes Especiales;21955,Recibir Pedido Tel. Agustin;;;;;99;26838222;2231034620;3747092998;;21955;Clie;2;21955;;
Clientes Especiales;21955,Preparar Pedido Agustin;;;;;100;26838222;2231034620;3747093000;;21955;Clie;2;21955;;
Clientes Especiales;21955,Imprimir Comprob. Agustin;;;;;101;26838222;2231034620;3747092999;;21955;Clie;2;21955;;
Clientes Especiales;21955,pasar importe agustin;;;;;102;26838222;2231034620;3747093001;;21955;Clie;2;21955;;
Clientes Especiales;21955,Entregar Agustin;;;;;103;26838222;2231034620;3747093004;MN_C_Venta;21955;Clie;2;21955;;
Clientes Especiales;12286, Pita Hnos.:;"[34°46'34.9""S 55°50'22.6""W](https://www.google.com/maps/place/34%C2%B046'34.9%22S+55%C2%B050'22.6%22W/@-34.7763565,-55.8421802,17z/data=!3m1!4b1!4m4!3m3!8m2!3d-34.7763565!4d-55.8396053?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D)";;;;104;26838222;2231034620;3747093005;;12286;Clie;2;12286;;
Clientes Especiales;12286,Llamar Pita por Pedido;;;;;105;26838222;2231034620;3747093006;modificar;12286;Clie;2;12286;;
Clientes Especiales;12286,Preparar Pedido Pita;;;;;106;26838222;2231034620;3747093007;;12286;Clie;2;12286;;
Clientes Especiales;12286,Imprimir Comprob. Pita y preparar Cobranza;;;;;107;26838222;2231034620;3747093008;;12286;Clie;2;12286;;
Clientes Especiales;12286,Cobrar Pita;;;2025-02-07T12:06:00.000Z;todos vie 9:06;108;26987950;2231034620;3747093009;modificar;12286;Clie;2;12286;;
Clientes Especiales;12286,Entregar Pita;;;2025-02-01T03:00:00.000Z;cada sabado;109;26987950;2231034620;3747093010;;12286;Clie;2;12286;;
Clientes Especiales;12674, Pita Hnos. (Pinamar):;"[34°46'40.1""S 55°51'16.1""W](https://www.google.com/maps/place/34%C2%B046'40.1%22S+55%C2%B051'16.1%22W/@-34.7777981,-55.857052,17z/data=!3m1!4b1!4m4!3m3!8m2!3d-34.7777981!4d-55.8544771?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D)";;;;110;26838222;2231034620;3747093012;;12674;Clie;2;12674;;
Clientes Especiales;12674,Recibir Pedido Tel. Pita (Pinamar);;;;;111;26838222;2231034620;3747093014;modificar;12674;Clie;2;12674;;
Clientes Especiales;12674,Preparar Pedido Pita (Pinamar);;;2025-02-05T17:00:00.000Z;todos mie 14:00;112;26988122;2231034620;3747093015;;12674;Clie;2;12674;;
Clientes Especiales;12674,Imprimir Comprob. Pita (Pinamar);;;;;113;26838222;2231034620;3747093016;;12674;Clie;2;12674;;
Clientes Especiales;12674,Entregar Pita (Pinamar);;;2024-11-07T12:00:00.000Z;todos jue 9:00;114;50283080;2231034620;3747093017;;12674;Clie;2;12674;;
Clientes Especiales;11881, Polackoff y Cia S.A.:;"[34°46'15.4""S 55°44'00.4""W](https://www.google.com/maps/place/34%C2%B046'15.4%22S+55%C2%B044'00.4%22W/@-34.7709559,-55.7360106,17z/data=!3m1!4b1!4m4!3m3!8m2!3d-34.7709559!4d-55.7334357?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D)";;;;115;26838222;2231034620;3747093018;;11881;Clie;2;11881;;
Clientes Especiales;11881,Recibir Pedido Tel. Polackoff;;;;;116;26838222;2231034620;3747093019;modificar;11881;Clie;2;11881;;
Clientes Especiales;11881,Preparar Pedido Polackoff;;;;;117;26838222;2231034620;3747093020;MN_5_No_Roto_Merc.;11881;Clie;2;11881;;
Clientes Especiales;11881,Imprimir Comprob. Polackoff;;;;;118;26838222;2231034620;3747093021;;11881;Clie;2;11881;;
Clientes Especiales;11881,Entregar Polackoff;;;2024-11-06T16:00:00.000Z;todos mie 13:00;119;50283080;2231034620;3747093022;;11881;Clie;2;11881;;
Clientes Especiales;21412, Renivel:;"[34°29'17.7""S 55°37'49.0""W](https://www.google.com/maps/place/34%C2%B029'17.7%22S+55%C2%B037'49.0%22W/@-34.4871482,-55.6352437,15.97z/data=!4m4!3m3!8m2!3d-34.4882511!4d-55.6302692?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D)";;;;120;26838222;2231034620;3747093023;;21412;Clie;2;21412;;
Clientes Especiales;21412,Recibir Pedido Renivel;;;;;121;26838222;2231034620;3747093024;MN_C_Venta;21412;Clie;2;21412;;
Clientes Especiales;21412,Preparar Pedido Renivel;;;;;122;26838222;2231034620;3747093026;;21412;Clie;2;21412;;
Clientes Especiales;21412,Imprimir Comprob. Renivel;;;;;123;26838222;2231034620;3747093029;;21412;Clie;2;21412;;
Clientes Especiales;21412,Entregar Renivel;;;2025-02-05T12:00:00.000Z;todos mie 9:00;124;26987950;2231034620;3747093030;MN_C_Venta;21412;Clie;2;21412;;
Clientes Especiales;12284, Robert Santos:;"[34°46'36.9""S 55°50'55.5""W](https://www.google.com/maps/place/34%C2%B046'36.9%22S+55%C2%B050'55.5%22W/@-34.7758551,-55.8508093,16.24z/data=!4m4!3m3!8m2!3d-34.7769018!4d-55.8487456?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D)";;;;125;26838222;2231034620;3747093031;;12284;Clie;2;12284;;
Clientes Especiales;12284,Levantar Pedido Robert Santos;;;;;126;26838222;2231034620;3747093033;MN_5_No_Roto_Merc., modificar;12284;Clie;2;12284;;
Clientes Especiales;12284,Preparar Pedido Robert Santos;;;;;127;26838222;2231034620;3747093034;;12284;Clie;2;12284;;
Clientes Especiales;12284,Imprimir Comprob. Robert Santos;;;;;128;26838222;2231034620;3747093036;;12284;Clie;2;12284;;
Clientes Especiales;12284,Entregar Robert Santos (asignar tarea a vendedor);;;;;129;26838222;2231034620;3747093038;;12284;Clie;2;12284;;
Clientes Especiales;11787, Rodi Ltda.:;"[34°46'36.9""S 55°50'55.5""W](https://www.google.com/maps/place/34%C2%B046'36.9%22S+55%C2%B050'55.5%22W/@-34.7758551,-55.8508093,16.24z/data=!4m4!3m3!8m2!3d-34.7769018!4d-55.8487456?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D)";;;;130;26838222;2231034620;3747093039;;11787;Clie;2;11787;;
Clientes Especiales;11787,Recibir Pedido Tel. Rodi;;;;;131;26838222;2231034620;3747093041;modificar;11787;Clie;2;11787;;
Clientes Especiales;11787,Imprimir Comprob. Rodi;;;;;132;26838222;2231034620;3747093045;;11787;Clie;2;11787;;
Clientes Especiales;11787,Entregar Rodi (hasta 14:00);;;2024-11-06T16:00:00.000Z;todos mie 13:00;134;50283080;2231034620;3747093048;modificar;11787;Clie;2;11787;;
Clientes Especiales;23200, Fuentes:;"[34°46'36.9""S 55°50'55.5""W](https://www.google.com/maps/place/34%C2%B046'36.9%22S+55%C2%B050'55.5%22W/@-34.7758551,-55.8508093,16.24z/data=!4m4!3m3!8m2!3d-34.7769018!4d-55.8487456?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D)";;;;135;26838222;2231034620;3747093049;;23200;Clie;2;23200;;
Clientes Especiales;23200,Levantar Pedido Fuentes;;;;;136;26838222;2231034620;3747093051;MN_C_Venta;23200;Clie;2;23200;;
Clientes Especiales;23200,Preparar Pedido Fuentes;;;;;137;26838222;2231034620;3747093053;;23200;Clie;2;23200;;
Clientes Especiales;23200,Imprimir Comprob. Fuentes;;;;;138;26838222;2231034620;3747093055;;23200;Clie;2;23200;;
Clientes Especiales;23200,Entregar Fuentes;;;2024-11-13T16:00:00.000Z;todos mie 13:00;139;50283080;2231034620;3747093057;MN_C_Venta;23200;Clie;2;23200;;
Clientes Especiales;22336, Ancap San Luis:;"[34°46'11.1""S 55°34'37.7""W](https://www.google.com/maps/place/34%C2%B046'11.1%22S+55%C2%B034'37.7%22W/@-34.7796469,-55.5705278,14.06z/data=!4m4!3m3!8m2!3d-34.769746!4d-55.5771367?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D)";;;;140;26838222;2231034620;3747093058;;22336;Clie;2;22336;;
Clientes Especiales;22336,Recibir Pedido Tel. Ancap San Luis;;;2025-01-30T14:00:00.000Z;todos jue 11:00;141;26988122;2231034620;3747093059;MN_C_Venta;22336;Clie;2;22336;;
Clientes Especiales;22336,Preparar Pedido Ancap San Luis;;;;;142;26838222;2231034620;3747093060;;22336;Clie;2;22336;;
Clientes Especiales;22336,Imprimir Comprob. Ancap San Luis;;;;;143;26838222;2231034620;3747093061;;22336;Clie;2;22336;;
Clientes Especiales;22336,Entregar Ancap San Luis;;;2024-11-08T13:00:00.000Z;todos vie 10:00;144;50283080;2231034620;3747093063;MN_C_Venta;22336;Clie;2;22336;;
Clientes Especiales;22167, Polackoff La Tuna:;[Supermercados El Dorado](https://www.google.com/maps/place/Supermercados+El+Dorado/@-34.7801626,-55.5608659,19.88z/data=!4m12!1m5!3m4!2zMzTCsDQ2JzQ4LjYiUyA1NcKwMzMnMzkuNiJX!8m2!3d-34.780178!4d-55.5609908!3m5!1s0x959ffdbc41bc863f:0xadb1a8527bca6a24!8m2!3d-34.7801127!4d-55.5607688!16s%2Fg%2F11g_qmz1wv?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D);;;;145;26838222;2231034620;3747093064;;22167;Clie;2;22167;;
Clientes Especiales;22167,Recibir Pedido Tel. Polackoff La Tuna;;;2025-02-06T14:00:00.000Z;todos jue 11:00;146;26987950;2231034620;3747093065;MN_C_Venta, modificar;22167;Clie;2;22167;;
Clientes Especiales;22167,Imprimir Comprob. Polackoff La Tuna;;;;;147;26838222;2231034620;3747093068;;22167;Clie;2;22167;;
Clientes Especiales;22167,Preparar Pedido Polackoff La Tuna;;;;;148;26838222;2231034620;3747093066;;22167;Clie;2;22167;;
Clientes Especiales;22167,Entregar Polackoff La Tuna;;;2024-11-08T03:00:00.000Z;CADA VIERNES;149;50283080;2231034620;3752439547;MN_C_Venta, modificar;22167;Clie;2;22167;;
Clientes Especiales;22753, ITALPLAN;[Supermercado Expres Floresta](https://www.google.com/maps/place/Supermercado+Expres+Floresta/@-34.7570126,-55.6729315,16z/data=!4m15!1m8!3m7!1s0x959ff77591d21fd3:0x62ccfed7e41754c!2s15300+La+Floresta,+Departamento+de+Canelones!3b1!8m2!3d-34.7541824!4d-55.6758059!16s%2Fm%2F03hj9pp!3m5!1s0x959ff766edbe845d:0xfe42fea32005c680!8m2!3d-34.7585625!4d-55.6764375!16s%2Fg%2F11ckkrxwn1?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D);;2024-11-06T03:00:00.000Z;CADA MIERCOLES;150;50283080;2231034620;3772234147;;22753;Clie;2;22753;;
Clientes Especiales;22753,PASA PEDIDO POR MAIL;;;;;151;26838222;2231034620;6423203654;;22753;Clie;2;22753;;
Clientes Especiales;22753,PREPARA ZELMAR;;;;;152;26838222;2231034620;6423205811;;22753;Clie;2;22753;;
Clientes Especiales;22753,ENTREGA DARIO;;;;;153;26838222;2231034620;6423206492;;22753;Clie;2;22753;;
Clientes Especiales;22170,PABLO MARTIN BRESSO,llamar;Cel: 092228511;;;;154;26838222;2231034620;5447680821;;22170;Clie;2;22170;;
Clientes Especiales;41911,FELISOR S.A.PIEDRA LISA;Gaston Chiria 099 627 543;;;;155;26838222;2231034620;5447687329;;41911;Clie;2;41911;;
Clientes Especiales;12326, CENTRO MILITAR:;Cel.: 099 155 752;;;;156;26838222;2231034620;5493947086;;12326;Clie;2;12326;;
Clientes Especiales;85025, Ocavil S.A. Tito Lopez, ANDREA ZINOLA;"Marcador 347
lat/lng: (-34.77293,-55.76318)
[http://maps.google.com/?q=-34.772933309533094,-55.763178057968624](http://maps.google.com/?q=-34.772933309533094,-55.763178057968624)";;2025-02-01T03:00:00.000Z;cada sabado;157;26987950;2231034620;7242361279;MN_5_No_Roto_Merc.;85025;Clie;2;85025;;
Clientes Especiales;12435,LLAMAR A TRIAS;;;2025-01-30T03:00:00.000Z;CADA JUEVES;159;26988122;2231034620;7291044266;MN_C_Venta;12435;Clie;2;12435;;
Clientes Especiales;12435,PREPARAR TRIAS;;;;;160;26838222;2231034620;7291079964;;12435;Clie;2;12435;;
Clientes Especiales;12435,ENTREGAR TRIAS;;;;;161;26838222;2231034620;7291047330;;12435;Clie;2;12435;;
Clientes Especiales;12435,IMPRIMIR COMPROBBANTE TRIAS;;;;;162;26838222;2231034620;7291227884;;12435;Clie;2;12435;;
Clientes Especiales;12289,ALOBA;[Supermercado Frigo](https://www.google.com/maps/place/Supermercado+Frigo/@-34.7718076,-55.8407933,15z/data=!4m6!3m5!1s0x959ff5d2a03e8705:0x65d1042c048e734a!8m2!3d-34.7718076!4d-55.8407933!16s%2Fg%2F11fqt3x0k8?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D);;;;163;26838222;2231034620;7291032118;;12289;Clie;2;12289;;
Clientes Especiales;12289,LEVANTAR PEDIDO ALOBA;;;2025-02-05T03:00:00.000Z;CADA MIERCOLES;164;26987950;2231034620;7291052104;;12289;Clie;2;12289;;
Clientes Especiales;12289,IMPRIMIR COMPROBANTE ALOBA;;;;;165;26838222;2231034620;7291222066;;12289;Clie;2;12289;;
Clientes Especiales;12289,PREPARAR PEDIDO ALOBA;;;2025-02-05T03:00:00.000Z;CADA MIERCOLES;166;26988122;2231034620;7291055966;;12289;Clie;2;12289;;
Clientes Especiales;12289,ENTREGAR ALOBA;;;2025-02-06T03:00:00.000Z;CADA JUEVES;167;26987950;2231034620;7291061466;;12289;Clie;2;12289;;
Clientes Especiales;11895,JOANPA 8PAOLA);;;;;168;26838222;2231034620;7315192531;;11895;Clie;2;11895;;
Clientes Especiales;11895,TOMAR PEDIDO;;;;;169;26838222;2231034620;7315275580;;11895;Clie;2;11895;;
Clientes Especiales;12000,CARLOS JAVIER ROTH;Controlar que haya comprado y situacion crediticia;;2025-02-04T03:00:00.000Z;CADA MARTES;170;26838222;2231034620;7315193843;5?;12000;Clie;2;12000;;
Clientes Especiales;12000,LEVANTAR PEDIDO;;;;;171;26838222;2231034620;7315287713;;12000;Clie;2;12000;;
Clientes Especiales;12000,ENTREGAR PEDIDO;;;;;172;26838222;2231034620;7315289389;;12000;Clie;2;12000;;
Clientes Especiales;12800,PITA Ruta 87;[Supermercado Salinas 3](https://www.google.com/maps/place/Supermercado+Salinas+3/@-34.766732,-55.8426798,15z/data=!4m6!3m5!1s0x959ff5de01460a43:0x80158eb50a9f3723!8m2!3d-34.766732!4d-55.8426798!16s%2Fg%2F11kpn1w5mx?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D);;;;173;26838222;2231034620;7315194888;;12800;Clie;2;12800;;
Clientes Especiales;12800,PITA ,TOMAR PEDIDO;;;;;174;26838222;2231034620;7315285188;;12800;Clie;2;12800;;
Clientes Especiales;12800,ENTREGAR PEDIDO;;;;;175;26838222;2231034620;7315286575;;12800;Clie;2;12800;;
Clientes Especiales;22980,ABIDUL (MEDIATO);[Google Maps](https://maps.app.goo.gl/ex2RXyUCgatmoVaa9?g_st=ac);;;;176;26838222;2231034620;7315195810;;22980;Clie;2;22980;;
Clientes Especiales;22980,LEVANTAR PEDIDO DARIO;;;;;177;26838222;2231034620;7315279223;;22980;Clie;2;22980;;
Clientes Especiales;22980,ENTREGAR PEDIDO;;;;;178;26838222;2231034620;7315291634;;22980;Clie;2;22980;;
Clientes Especiales;62008,HENDERSON;[Ruta IB km 45, 15200 Atlántida, Departamento de Canelones](https://www.google.com/maps/place/Ruta+IB+km+45,+15200+Atl%C3%A1ntida,+Departamento+de+Canelones/@-34.7678759,-55.7677403,17z/data=!3m1!4b1!4m6!3m5!1s0x959ff5d214879629:0xef18c5f76692c38b!8m2!3d-34.7678759!4d-55.7677403!16s%2Fg%2F11b8v82h30?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D);;;;179;26838222;2231034620;7315204271;;62008;Clie;2;62008;;
Clientes Especiales;62008,TOMAR PEDIDO MAIL;;;;;180;26838222;2231034620;7315277963;;62008;Clie;2;62008;;
Clientes Especiales;62008,ENTREGAR PEDIDO;;;;;181;26838222;2231034620;7315293514;;62008;Clie;2;62008;;
Clientes Especiales;81061,SUCOL Ltda.;[Paseo Colón](https://www.google.com/maps/place/Paseo+Col%C3%B3n/@-34.7699245,-55.8508368,15z/data=!4m6!3m5!1s0x959f8ab3b2bb12c3:0x9002a377d5db12e5!8m2!3d-34.7699245!4d-55.8508368!16s%2Fg%2F11c3_5k8pr?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D);;;;182;26838222;2231034620;7315205048;;81061;Clie;2;81061;;
Clientes Especiales;81061,SUCOL,TOMAR PEDIDO;;;;;183;26838222;2231034620;7315281148;;81061;Clie;2;81061;;
Clientes Especiales;81061,ENTREGAR PEDIDO;;;;;184;26838222;2231034620;7315294596;;81061;Clie;2;81061;;
Clientes Especiales;81061,SUCOL TOMAR PEDIDO;;;;;185;26838222;2231034620;7315283299;;81061;Clie;2;81061;;
Clientes Especiales;81061,ENTREGAR PEDIDO;;;;;186;26838222;2231034620;7315296762;;81061;Clie;2;81061;;
Clientes Especiales;41972,MARSELLA e HIJOS;;;;;187;26838222;2231034620;7315220969;;41972;Clie;2;41972;;
Clientes Especiales;22753, ITALPLAN S.A. PASA PEDIDO POR MAIL;"[34°45'31.6""S 55°40'36.3""W](https://www.google.com/maps/place/34%C2%B045'31.6%22S+55%C2%B040'36.3%22W/@-34.7587654,-55.6793325,17z/data=!3m1!4b1!4m4!3m3!8m2!3d-34.7587654!4d-55.6767576?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D)";;;;188;26838222;2231034620;7354017125;MN_C_Venta;22753;Clie;2;22753;;
